batch,x,y,z,brand,model,angle,sampleNumber,30:23:03:87:17:80#1,30:23:03:87:17:81#1,30:23:03:87:17:82#1,30:23:03:87:17:98#1,30:23:03:87:17:99#1,30:23:03:87:17:9a#1,30:23:03:87:19:6c#1,30:23:03:87:19:6d#1,30:23:03:87:19:6e#1,36:23:03:87:17:80#1,36:23:03:87:17:98#1,36:23:03:87:19:6c#1,58:cb:52:d7:b4:d9#1,58:cb:52:d7:b5:31#1,58:cb:52:d7:b5:5d#1,58:cb:52:d7:bb:61#1
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,27,15.307000000000,0.513000000000,0.599000000000,24.457000000000,8.441000000000,9.096000000000,19.907000000000,2.226000000000,3.275000000000,-100,-100,-100,7.911000000000,7.661000000000,7.776000000000,8.320000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,28,-100,0.501000000000,0.639000000000,-100,8.526000000000,8.900000000000,-100,2.179000000000,3.138000000000,-100,24.444000000000,-100,7.539000000000,7.701000000000,7.858000000000,8.586000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,29,15.316000000000,0.588000000000,0.522000000000,24.144000000000,8.476000000000,8.978000000000,19.648000000000,2.185000000000,3.002000000000,-100,-100,-100,7.948000000000,7.611000000000,7.858000000000,8.367000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,30,15.232000000000,0.504000000000,0.678000000000,24.919000000000,8.370000000000,9.188000000000,19.170000000000,2.251000000000,3.178000000000,-100,24.907000000000,-100,7.586000000000,7.726000000000,8.086000000000,8.370000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,31,-100,0.629000000000,0.424000000000,25.069000000000,8.360000000000,9.144000000000,19.301000000000,2.185000000000,2.924000000000,-100,-100,19.638000000000,7.892000000000,7.651000000000,7.804000000000,8.548000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,32,15.429000000000,0.513000000000,0.521000000000,23.982000000000,8.407000000000,9.310000000000,19.760000000000,2.057000000000,3.236000000000,15.888000000000,-100,-100,7.464000000000,7.651000000000,7.733000000000,8.433000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,33,15.663000000000,0.510000000000,0.697000000000,25.151000000000,8.445000000000,9.037000000000,19.404000000000,1.929000000000,2.865000000000,-100,-100,-100,7.911000000000,7.579000000000,7.779000000000,8.358000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,34,-100,0.635000000000,0.619000000000,24.919000000000,8.448000000000,9.013000000000,19.301000000000,1.929000000000,3.178000000000,-100,-100,-100,7.786000000000,7.504000000000,7.461000000000,8.283000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,35,15.663000000000,0.554000000000,0.639000000000,24.926000000000,8.488000000000,9.076000000000,-100,2.007000000000,3.060000000000,-100,-100,-100,7.842000000000,7.467000000000,7.458000000000,8.386000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,36,16.020000000000,0.582000000000,0.619000000000,24.444000000000,8.441000000000,9.057000000000,19.057000000000,2.116000000000,3.021000000000,-100,23.970000000000,-100,7.539000000000,7.536000000000,7.858000000000,8.323000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,37,15.694000000000,0.519000000000,0.463000000000,24.757000000000,8.482000000000,9.232000000000,19.526000000000,2.116000000000,2.865000000000,-100,-100,-100,7.864000000000,7.542000000000,7.770000000000,8.504000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,38,-100,0.676000000000,0.267000000000,-100,8.601000000000,9.218000000000,-100,2.126000000000,3.060000000000,-100,-100,-100,7.464000000000,7.539000000000,7.536000000000,8.361000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,39,15.069000000000,0.473000000000,0.697000000000,-100,8.516000000000,9.135000000000,19.760000000000,2.126000000000,3.021000000000,-100,-100,-100,7.761000000000,7.576000000000,7.311000000000,8.370000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,40,15.532000000000,0.547000000000,0.521000000000,24.757000000000,8.479000000000,9.135000000000,19.291000000000,2.254000000000,3.021000000000,-100,-100,-100,7.351000000000,7.539000000000,7.498000000000,8.289000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,41,-100,0.666000000000,-100,25.395000000000,8.554000000000,9.271000000000,-100,2.145000000000,2.963000000000,-100,-100,19.444000000000,7.689000000000,7.626000000000,7.423000000000,8.361000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,42,16.020000000000,0.619000000000,0.463000000000,24.907000000000,8.404000000000,9.174000000000,19.648000000000,2.370000000000,3.197000000000,-100,24.919000000000,-100,7.545000000000,7.620000000000,7.420000000000,8.429000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,43,15.654000000000,0.588000000000,0.541000000000,25.395000000000,8.479000000000,9.232000000000,19.526000000000,2.116000000000,3.041000000000,-100,-100,-100,7.614000000000,7.614000000000,7.386000000000,8.292000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,44,-100,0.548000000000,0.424000000000,24.570000000000,8.526000000000,9.076000000000,19.457000000000,2.332000000000,3.217000000000,-100,-100,-100,7.586000000000,7.608000000000,7.695000000000,8.508000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,45,15.654000000000,0.551000000000,0.678000000000,25.069000000000,8.445000000000,9.115000000000,20.116000000000,2.132000000000,3.109000000000,-100,-100,-100,7.842000000000,7.423000000000,7.979000000000,8.508000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,46,16.235000000000,0.626000000000,0.502000000000,24.607000000000,8.441000000000,9.057000000000,19.413000000000,2.223000000000,2.963000000000,-100,-100,-100,7.864000000000,7.586000000000,7.658000000000,8.401000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,47,-100,0.666000000000,0.365000000000,24.769000000000,8.441000000000,9.115000000000,19.760000000000,2.151000000000,3.295000000000,-100,-100,19.170000000000,7.680000000000,7.576000000000,7.845000000000,8.370000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,48,15.544000000000,0.647000000000,0.482000000000,-100,8.394000000000,9.071000000000,18.832000000000,2.007000000000,3.099000000000,-100,-100,-100,7.351000000000,7.583000000000,8.048000000000,8.542000000000
8a542e0fed9860b7c3a601b34af0f205,4.0000,9.6000,0.0000,google,Pixel 3a,1.00,49,15.420000000000,0.469000000000,0.560000000000,24.444000000000,8.516000000000,9.115000000000,19.757000000000,2.191000000000,3.041000000000,-100,24.294000000000,-100,7.792000000000,7.467000000000,8.048000000000,8.473000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,0,21.635000000000,4.960000000000,5.736000000000,28.310000000000,8.441000000000,8.607000000000,13.982000000000,-0.433000000000,-1.294000000000,-100,27.729000000000,-100,8.289000000000,8.167000000000,10.011000000000,10.495000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,1,24.907000000000,5.751000000000,6.215000000000,27.257000000000,8.594000000000,8.666000000000,15.532000000000,-0.168000000000,-1.040000000000,-100,-100,-100,8.214000000000,8.364000000000,9.808000000000,10.539000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,2,24.335000000000,6.448000000000,6.889000000000,27.851000000000,8.595000000000,8.529000000000,14.757000000000,-0.355000000000,-1.099000000000,-100,-100,-100,8.126000000000,8.711000000000,9.876000000000,10.358000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,3,21.019000000000,5.751000000000,5.814000000000,29.613000000000,8.707000000000,8.510000000000,-100,-0.315000000000,-1.118000000000,-100,29.248000000000,-100,8.048000000000,8.323000000000,9.923000000000,10.704000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,4,-100,5.823000000000,-100,28.198000000000,8.516000000000,8.744000000000,14.457000000000,-0.280000000000,-1.352000000000,-100,28.901000000000,-100,7.889000000000,8.392000000000,9.751000000000,10.392000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,5,20.351000000000,5.813000000000,5.848000000000,29.257000000000,8.682000000000,8.666000000000,14.919000000000,-0.301000000000,-0.513000000000,-100,29.604000000000,-100,8.130000000000,8.479000000000,9.679000000000,10.558000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,6,18.819000000000,4.741000000000,4.545000000000,29.135000000000,8.676000000000,8.607000000000,14.919000000000,-0.372000000000,-1.099000000000,-100,-100,-100,8.045000000000,8.164000000000,9.689000000000,10.539000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,7,19.751000000000,4.695000000000,4.525000000000,-100,8.604000000000,8.627000000000,-100,-0.111000000000,-1.470000000000,-100,-100,-100,8.055000000000,8.354000000000,9.961000000000,-100
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,8,20.341000000000,4.807000000000,4.584000000000,28.901000000000,8.526000000000,8.568000000000,14.135000000000,-0.298000000000,-1.353000000000,-100,-100,-100,8.126000000000,8.470000000000,9.923000000000,10.317000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,9,20.116000000000,4.735000000000,4.682000000000,29.604000000000,8.595000000000,8.783000000000,14.370000000000,-0.301000000000,-1.933000000000,-100,-100,-100,8.126000000000,8.361000000000,9.961000000000,10.539000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,10,19.995000000000,4.810000000000,4.330000000000,27.841000000000,8.676000000000,8.666000000000,14.607000000000,-0.351000000000,-1.137000000000,-100,-100,-100,8.261000000000,8.351000000000,9.970000000000,10.398000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,11,20.232000000000,4.735000000000,4.721000000000,29.135000000000,8.601000000000,8.568000000000,14.370000000000,-0.266000000000,-1.079000000000,-100,-100,-100,8.111000000000,8.361000000000,10.008000000000,10.508000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,12,19.444000000000,4.810000000000,4.545000000000,28.554000000000,8.591000000000,8.685000000000,14.257000000000,-0.205000000000,-1.001000000000,-100,-100,-100,8.261000000000,8.320000000000,9.842000000000,10.279000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,13,20.923000000000,4.685000000000,4.310000000000,29.257000000000,8.554000000000,8.744000000000,14.595000000000,-0.238000000000,-1.235000000000,-100,-100,-100,8.183000000000,8.401000000000,9.829000000000,10.389000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,14,-100,4.776000000000,4.076000000000,-100,8.604000000000,8.705000000000,-100,-0.294000000000,-1.177000000000,-100,-100,-100,8.083000000000,8.358000000000,9.836000000000,10.520000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,15,19.132000000000,4.769000000000,4.389000000000,28.666000000000,8.632000000000,8.725000000000,14.370000000000,-0.318000000000,-1.313000000000,-100,-100,-100,8.126000000000,8.351000000000,9.917000000000,10.517000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,16,20.107000000000,4.763000000000,4.681000000000,28.969000000000,8.601000000000,8.607000000000,14.370000000000,-0.407000000000,-1.079000000000,-100,-100,-100,8.261000000000,8.011000000000,10.008000000000,10.501000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,17,20.698000000000,4.729000000000,4.584000000000,29.248000000000,8.566000000000,8.685000000000,14.604000000000,-0.236000000000,-1.079000000000,-100,28.545000000000,-100,8.176000000000,-100,9.954000000000,10.436000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,18,-100,4.735000000000,4.701000000000,-100,8.679000000000,8.588000000000,-100,-0.222000000000,-1.050000000000,-100,-100,-100,8.176000000000,8.595000000000,9.879000000000,10.361000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,19,20.941000000000,4.773000000000,4.564000000000,29.135000000000,8.557000000000,8.549000000000,14.604000000000,-0.168000000000,-1.235000000000,-100,-100,-100,8.108000000000,8.229000000000,9.926000000000,10.517000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,20,18.710000000000,4.798000000000,4.623000000000,29.023000000000,8.516000000000,8.607000000000,14.482000000000,-0.283000000000,-1.216000000000,-100,-100,-100,8.026000000000,7.967000000000,9.920000000000,10.279000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,21,19.057000000000,4.807000000000,4.545000000000,28.666000000000,8.563000000000,8.685000000000,-100,-0.201000000000,-1.235000000000,-100,-100,-100,8.055000000000,8.011000000000,9.961000000000,10.429000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,22,19.294000000000,4.723000000000,4.525000000000,28.669000000000,8.632000000000,8.646000000000,14.613000000000,-0.314000000000,-1.196000000000,-100,-100,-100,8.176000000000,8.048000000000,9.879000000000,10.611000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,23,19.920000000000,4.807000000000,4.603000000000,29.248000000000,8.632000000000,8.549000000000,14.370000000000,-0.314000000000,-1.196000000000,-100,-100,-100,8.026000000000,8.008000000000,9.964000000000,10.395000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,24,19.638000000000,4.732000000000,4.642000000000,29.132000000000,8.632000000000,8.685000000000,14.491000000000,-0.245000000000,-1.216000000000,-100,-100,-100,8.289000000000,8.467000000000,9.729000000000,10.579000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,25,20.463000000000,4.776000000000,4.408000000000,28.207000000000,8.560000000000,8.685000000000,14.491000000000,-0.351000000000,-0.903000000000,-100,-100,-100,8.176000000000,8.439000000000,9.851000000000,10.476000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,26,19.404000000000,4.685000000000,4.818000000000,29.482000000000,8.526000000000,8.627000000000,14.257000000000,-0.317000000000,-1.138000000000,-100,-100,14.604000000000,7.923000000000,8.433000000000,9.689000000000,10.358000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,27,19.760000000000,4.723000000000,4.467000000000,28.432000000000,8.632000000000,8.066000000000,14.370000000000,-0.383000000000,-0.688000000000,-100,-100,-100,7.783000000000,8.558000000000,9.883000000000,10.704000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,28,19.404000000000,4.773000000000,-100,-100,8.676000000000,8.607000000000,14.604000000000,-0.219000000000,-1.177000000000,-100,-100,14.491000000000,8.130000000000,7.145000000000,10.039000000000,10.314000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,29,19.760000000000,4.657000000000,4.682000000000,29.132000000000,8.563000000000,8.490000000000,14.482000000000,-0.205000000000,-1.020000000000,-100,-100,-100,7.951000000000,7.429000000000,9.923000000000,10.592000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,30,20.070000000000,4.698000000000,4.935000000000,28.198000000000,8.560000000000,8.685000000000,14.960000000000,-0.426000000000,-1.177000000000,-100,-100,14.838000000000,8.201000000000,6.989000000000,10.508000000000,10.426000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,31,-100,4.601000000000,4.486000000000,-100,8.401000000000,8.529000000000,-100,-0.355000000000,-1.216000000000,-100,-100,-100,7.926000000000,8.792000000000,9.454000000000,10.558000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,32,19.770000000000,4.810000000000,4.389000000000,29.370000000000,8.641000000000,8.724000000000,14.248000000000,-0.339000000000,-0.962000000000,-100,-100,-100,8.176000000000,8.739000000000,10.236000000000,10.633000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,33,19.873000000000,4.766000000000,4.408000000000,29.135000000000,8.594000000000,8.627000000000,14.951000000000,-0.304000000000,-0.454000000000,-100,-100,-100,8.076000000000,8.280000000000,10.692000000000,10.648000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,34,-100,4.882000000000,4.545000000000,-100,8.751000000000,8.451000000000,-100,-0.264000000000,-1.567000000000,-100,-100,-100,8.176000000000,7.226000000000,9.842000000000,10.501000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,35,19.770000000000,4.655000000000,4.603000000000,28.310000000000,8.519000000000,8.607000000000,14.135000000000,-0.154000000000,-0.767000000000,-100,-100,-100,8.026000000000,8.951000000000,11.133000000000,10.423000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,36,20.116000000000,4.651000000000,4.389000000000,29.135000000000,8.523000000000,8.607000000000,14.604000000000,-0.258000000000,-0.923000000000,-100,-100,-100,7.967000000000,7.883000000000,10.317000000000,10.714000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,37,-100,4.738000000000,4.623000000000,-100,8.479000000000,8.705000000000,-100,-100,-0.884000000000,-100,-100,-100,8.176000000000,15.168000000000,10.317000000000,10.514000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,38,19.294000000000,4.766000000000,4.467000000000,29.907000000000,8.673000000000,8.451000000000,14.445000000000,-0.437000000000,-1.294000000000,-100,-100,-100,8.055000000000,7.933000000000,10.183000000000,10.870000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,39,19.291000000000,4.735000000000,4.799000000000,28.085000000000,8.716000000000,8.529000000000,14.135000000000,-0.465000000000,-0.903000000000,-100,-100,-100,8.176000000000,15.048000000000,10.245000000000,10.517000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,40,20.698000000000,4.804000000000,4.564000000000,28.344000000000,8.526000000000,8.471000000000,14.257000000000,-0.372000000000,-0.825000000000,-100,-100,14.838000000000,8.073000000000,15.346000000000,9.970000000000,10.320000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,41,-100,4.763000000000,4.408000000000,-100,8.716000000000,8.510000000000,-100,-100,-1.040000000000,-100,-100,-100,7.989000000000,7.848000000000,10.861000000000,10.479000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,42,20.229000000000,4.666000000000,4.623000000000,29.607000000000,8.519000000000,8.588000000000,14.951000000000,-0.224000000000,-1.411000000000,-100,-100,-100,8.317000000000,7.311000000000,10.914000000000,10.504000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,43,-100,4.701000000000,-100,-100,8.679000000000,8.724000000000,-100,-0.191000000000,-0.962000000000,-100,-100,-100,8.261000000000,7.420000000000,10.970000000000,10.833000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,44,19.132000000000,4.841000000000,4.545000000000,28.676000000000,8.370000000000,8.529000000000,14.491000000000,-0.341000000000,-1.079000000000,-100,-100,-100,8.042000000000,7.583000000000,9.723000000000,10.573000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,45,20.351000000000,4.769000000000,4.252000000000,30.785000000000,8.604000000000,8.783000000000,14.295000000000,-0.812000000000,-1.040000000000,-100,-100,-100,7.651000000000,7.964000000000,11.448000000000,10.651000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,46,-100,4.727000000000,4.506000000000,-100,8.635000000000,8.646000000000,-100,-0.491000000000,-1.587000000000,-100,-100,-100,8.233000000000,8.198000000000,11.308000000000,10.514000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,47,20.463000000000,4.723000000000,4.506000000000,29.482000000000,8.679000000000,8.744000000000,14.960000000000,-0.345000000000,-1.157000000000,-100,-100,-100,8.251000000000,8.264000000000,11.354000000000,10.633000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,48,19.291000000000,4.701000000000,4.252000000000,28.666000000000,8.641000000000,8.705000000000,14.960000000000,-0.464000000000,-1.020000000000,19.066000000000,-100,-100,8.289000000000,8.542000000000,11.390000000000,10.401000000000
8ad1f721b6d088758594e462959a87fa,8.0000,9.6000,0.0000,google,Pixel 3a,1.00,49,-100,4.694000000000,4.525000000000,30.307000000000,8.632000000000,8.725000000000,14.838000000000,-0.201000000000,-1.274000000000,-100,-100,-100,8.148000000000,7.848000000000,11.593000000000,10.751000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,0,28.507000000000,10.791000000000,9.877000000000,16.010000000000,0.391000000000,-0.122000000000,25.498000000000,10.113000000000,10.639000000000,27.582000000000,-100,-100,0.076000000000,16.520000000000,17.889000000000,3.390000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,1,29.145000000000,9.588000000000,10.243000000000,16.470000000000,0.479000000000,-0.200000000000,21.870000000000,14.841000000000,12.059000000000,-100,-100,-100,0.001000000000,16.839000000000,17.924000000000,2.936000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,2,29.716000000000,9.583000000000,10.316000000000,16.170000000000,0.469000000000,-0.376000000000,-100,9.229000000000,12.670000000000,-100,-100,-100,0.076000000000,16.867000000000,18.067000000000,3.083000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,3,28.666000000000,9.593000000000,10.009000000000,16.794000000000,0.504000000000,-0.278000000000,22.882000000000,9.438000000000,12.299000000000,-100,16.001000000000,-100,0.261000000000,16.833000000000,17.950000000000,3.042000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,4,-100,9.644000000000,9.994000000000,-100,0.441000000000,-0.259000000000,-100,9.307000000000,12.221000000000,-100,-100,-100,-0.126000000000,16.914000000000,17.987000000000,3.133000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,5,29.257000000000,9.579000000000,10.170000000000,16.835000000000,0.354000000000,-0.396000000000,22.257000000000,9.348000000000,11.942000000000,-100,16.713000000000,-100,-0.066000000000,16.911000000000,18.088000000000,3.042000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,6,30.082000000000,9.576000000000,10.214000000000,16.591000000000,0.441000000000,-0.298000000000,23.044000000000,9.391000000000,11.459000000000,-100,-100,23.032000000000,0.001000000000,16.723000000000,18.041000000000,3.136000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,7,-100,9.548000000000,10.141000000000,-100,0.397000000000,-0.298000000000,-100,9.313000000000,12.611000000000,-100,-100,-100,0.076000000000,16.995000000000,18.072000000000,3.120000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,8,29.595000000000,9.719000000000,10.141000000000,16.320000000000,0.354000000000,-0.376000000000,21.945000000000,9.369000000000,11.356000000000,-100,-100,-100,0.189000000000,16.983000000000,17.865000000000,2.967000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,9,29.482000000000,9.583000000000,10.053000000000,16.826000000000,0.441000000000,-0.298000000000,22.257000000000,9.360000000000,12.103000000000,-100,-100,22.419000000000,-0.035000000000,16.842000000000,18.233000000000,3.242000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,10,29.604000000000,9.694000000000,10.082000000000,16.826000000000,0.354000000000,-0.200000000000,22.216000000000,9.391000000000,11.356000000000,-100,-100,-100,0.111000000000,16.836000000000,17.922000000000,3.083000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,11,-100,9.689000000000,10.155000000000,16.704000000000,0.354000000000,-0.357000000000,-100,9.391000000000,11.796000000000,-100,-100,-100,-0.070000000000,16.830000000000,18.034000000000,3.008000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,12,29.379000000000,9.668000000000,10.228000000000,15.844000000000,0.482000000000,-0.317000000000,21.795000000000,14.803000000000,12.015000000000,-100,-100,-100,0.176000000000,16.767000000000,18.123000000000,2.892000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,13,29.370000000000,9.635000000000,10.199000000000,16.632000000000,0.401000000000,-0.396000000000,22.107000000000,9.310000000000,12.396000000000,29.951000000000,-100,-100,0.314000000000,16.879000000000,18.032000000000,3.086000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,14,28.901000000000,9.870000000000,10.390000000000,-100,0.354000000000,-0.181000000000,21.632000000000,9.341000000000,11.517000000000,-100,-100,-100,-0.038000000000,16.804000000000,17.919000000000,3.204000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,15,-100,9.846000000000,10.258000000000,-100,0.516000000000,-0.337000000000,-100,9.341000000000,13.939000000000,-100,-100,-100,0.070000000000,-100,17.924000000000,3.192000000000
8ae0d5ba0c97fc3b39fce27c40c75a89,6.0000,19.2000,0.0000,google,Pixel 3a,0.00,16,28.310000000000,9.816000000000,10.302000000000,16.332000000000,0.397000000000,-0.415000000000,21.945000000000,9.144000000000,11.547000000000,-100,-100,-100,0.001000000000,16.804000000000,18.032000000000,3.170000000000
